symbol,side,strategy_id,entry_time,exit_time,entry_price,exit_price,pnl,pnl_pct,reason,bars_held,breakeven_activated,confidence,flip_level,flip_breached_bar,flip_breached_before_exit,flip_timing,would_pass_production,production_min_confidence,run,closed,won,meta_ema_50,meta_ema_200,meta_macd,meta_macd_signal,meta_macd_hist,meta_macd_hist_prev,meta_rsi,meta_atr,meta_trend_strength,meta_cross_strength,meta_rsi_room,meta_flip_level,meta_bb_width,meta_bb_width_percentile,meta_resistance_level,meta_support_level,meta_breakout_level,meta_volume,meta_volume_ma_20,meta_volume_ratio,meta_squeeze_intensity,meta_volume_strength,meta_macd_strength,meta_suggested_take_profit,meta_suggested_stop_loss
GBP/USD,long,trend_momentum,2025-04-09 04:00:00,2025-04-09 08:00:00,1.28,1.277,-0.0117,-0.2344,flip_level,1,False,0.629033,1.289057,1.0,True,before_exit,True,0.45,A2,True,False,1.28905707178978,1.2844715165033025,-0.004830537463547335,-0.005101651839760095,0.00027111437621276,-1.9319009165250436e-05,42.692088120086794,0.006194668239818949,0.35699937503952717,0.5860551649705837,0.2884651979985534,1.28905707178978,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-05-05 08:00:00,2025-05-05 12:00:00,1.332,1.3296,-0.009,-0.1802,flip_level,1,False,0.870188,1.330763,1.0,True,before_exit,True,0.45,A2,True,False,1.3307628555382445,1.3128912381672775,-0.0014179977279242806,-0.0015086449273723857,9.064719944810507e-05,-0.00022861187101245626,51.92462617930421,0.003479897528896051,1.0,1.0,0.13458956367826314,1.3307628555382445,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-05-09 16:00:00,2025-05-11 16:00:00,1.3314,1.3287,-0.0101,-0.2028,flip_level,1,False,0.837164,1.330682,1.0,True,before_exit,True,0.45,A2,True,False,1.3306822843688877,1.317052385883202,-0.0009988062882904103,-0.0010302337182360676,3.1427429945657306e-05,-0.00025983769499968883,51.93465821623365,0.004194465642568123,1.0,0.8680042637296903,0.1344223630627725,1.3306822843688877,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-05-13 12:00:00,2025-05-14 12:00:00,1.3279,1.3279,0.0,0.0,breakeven,6,True,0.801719,1.32749,6.0,True,before_exit,True,0.45,A2,True,False,1.3274900963203673,1.3176622758766559,-0.0022769519615335465,-0.002539608955668087,0.0002626569941345403,-0.0003409330642604818,53.89771744713984,0.004121259281167046,0.7458527593630075,1.0,0.101704709214336,1.3274900963203673,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-05-19 00:00:00,2025-05-21 00:00:00,1.3298,1.343866,0.0529,1.0578,take_profit,12,True,0.566057,1.328577,,False,never,True,0.45,A2,True,True,1.3285765881002523,1.3199870499228676,0.0004792185510489322,0.0004653859756694359,1.3832575379496299e-05,-2.2356347050535568e-05,52.912935201297465,0.003171639459792315,0.6507289732794377,0.1426270344123603,0.11811774664504225,1.3285765881002523,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-06-11 16:00:00,2025-06-13 00:00:00,1.3538,1.3538,0.0,0.0,breakeven,8,True,0.785563,1.352202,23.0,False,after_exit,True,0.45,A2,True,False,1.352201710248223,1.340407698979703,-0.0006252830824520217,-0.0007074488439121293,8.216576146010757e-05,-0.00013208865314929999,52.68724496828925,0.0033933643202820824,0.8798823878360005,0.7892403909035512,0.1218792505285125,1.352201710248223,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-06-16 12:00:00,2025-06-17 08:00:00,1.3606,1.352493,-0.0298,-0.5958,stop_loss,5,False,0.696473,1.35509,5.0,True,before_exit,True,0.45,A2,True,False,1.3550899976083544,1.3432730969796118,0.001171237371556666,0.0010350771855264637,0.00013616018603020228,-1.8578614471654546e-05,56.7808635176036,0.004080732892449135,0.879709469006203,0.47399206398739313,0.05365227470660668,1.3550899976083544,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-06-19 20:00:00,2025-06-20 00:00:00,1.3484,1.3483,-0.0004,-0.0074,flip_level,1,False,0.751082,1.350785,1.0,True,before_exit,True,0.45,A2,True,False,1.3507850290739565,1.344120462253758,-0.002585741118553919,-0.0029119683127081042,0.00032622719415418503,-2.7955490158851088e-05,49.1502044821074,0.003835575582967602,0.49583106628878537,1.0,0.18082992529821004,1.3507850290739565,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-06-23 12:00:00,2025-06-25 16:00:00,1.3497,1.368845,0.0709,1.4185,take_profit,13,True,0.70508,1.349094,,False,never,True,0.45,A2,True,True,1.3490943846140948,1.344337562770533,-0.0014815379671977436,-0.001736908527926841,0.0002553705607290975,-0.00020594856616713646,53.35230052439474,0.004685180587820489,0.353841324924267,1.0,0.11079499126008763,1.3490943846140948,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-07-08 04:00:00,2025-07-08 08:00:00,1.3648,1.35788,-0.0254,-0.507,stop_loss,1,False,0.74505,1.365582,1.0,True,before_exit,True,0.45,A2,True,False,1.3655820524229212,1.3550317942329884,-0.0014956134924295483,-0.0015353362693776003,3.9722776948051966e-05,-0.0001335134487417491,47.61258852871325,0.0031951656795722546,0.7785985712538035,0.6777278671234376,0.2064568578547791,1.3655820524229212,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-07-09 16:00:00,2025-07-09 20:00:00,1.3603,1.3612,0.0033,0.0662,flip_level,1,False,0.691792,1.363564,1.0,True,before_exit,True,0.45,A2,True,True,1.363564488409051,1.3553627714049534,-0.0021523520377142447,-0.002179183900688839,2.6831862974594292e-05,-0.00013765602725245322,44.21790362382231,0.0034029253144577925,0.6051307573983125,0.604215032020385,0.26303493960296154,1.363564488409051,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-07-24 12:00:00,2025-07-24 16:00:00,1.353,1.3515,0.0055,0.1109,flip_level,1,False,0.653534,1.351033,1.0,True,before_exit,True,0.45,A2,True,True,1.351032833291797,1.3522164920555557,0.0026959410127913586,0.0027593874501778133,-6.344643738645473e-05,0.0003254824031299003,52.65998006986054,0.0027180777138678383,0.08753470843707027,1.0,0.21099966783100896,1.351032833291797,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-08-11 08:00:00,2025-08-11 12:00:00,1.3436,1.3433,0.0011,0.0223,flip_level,1,False,0.748056,1.338247,1.0,True,before_exit,True,0.45,A2,True,True,1.3382468799031217,1.3435931354174147,0.0034491054043312985,0.003637219177274603,-0.00018811377294330458,8.879161076316006e-05,59.43169398821945,0.0029852290900041004,0.39790732576435683,1.0,0.32386156647032416,1.3382468799031217,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-08-26 12:00:00,2025-08-26 16:00:00,1.3485,1.348,-0.0019,-0.0371,flip_level,1,False,0.461428,1.348134,1.0,True,before_exit,True,0.45,A2,True,False,1.3481339576541616,1.3467352123364233,-0.0001672274119626227,-0.00022732640834380492,6.0098996381182225e-05,-2.1713493608596353e-06,51.09793076730446,0.0030786921203953886,0.10386193996602709,0.252827918913684,0.14836782054492564,1.3481339576541616,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-08-27 16:00:00,2025-08-29 04:00:00,1.35,1.3455,-0.0167,-0.3333,flip_level,9,False,0.630775,1.347835,9.0,True,before_exit,True,0.45,A2,True,False,1.3478352567755767,1.3467464793641055,-0.0003007807138051266,-0.00037009992105612827,6.931920725100166e-05,-0.00022490976465327242,55.7743787275031,0.003009619108071966,0.08084501635268909,1.0,0.07042702120828169,1.3478352567755767,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-08-29 16:00:00,2025-09-02 00:00:00,1.3518,1.346081,-0.0212,-0.423,stop_loss,3,False,0.530582,1.348824,3.0,True,before_exit,True,0.45,A2,True,False,1.3488244597305874,1.3471682214954936,0.0006029152032185348,0.0005368411786905187,6.607402452801607e-05,-6.594862184993095e-05,56.178548895782654,0.0029407869351177145,0.12294219895234476,0.5611705696925234,0.06369085173695575,1.3488244597305874,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-09-23 04:00:00,2025-09-23 08:00:00,1.3522,1.3519,-0.0011,-0.0222,flip_level,1,False,0.656226,1.354916,1.0,True,before_exit,True,0.45,A2,True,False,1.3549156821555048,1.3513380622074946,-0.002248483615118868,-0.002427205306780128,0.00017872169166126013,-4.921320016650077e-06,43.68981721654855,0.0028800260512633668,0.26474647966075476,0.7970544728117668,0.2718363797241909,1.3549156821555048,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-10-02 16:00:00,2025-10-03 08:00:00,1.3444,1.3482,-0.0141,-0.2826,flip_level,4,False,0.572313,1.346285,4.0,True,before_exit,True,0.45,A2,True,False,1.3462850153813382,1.3487676575011074,0.0005216345779048837,0.0006607578049638138,-0.00013912322705893015,1.8597507286061544e-05,47.38602931389542,0.0031228140644843907,0.1840674415613492,0.6313245485007487,0.12310048856492367,1.3462850153813382,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-10-06 04:00:00,2025-10-06 08:00:00,1.3445,1.3477,-0.0119,-0.238,flip_level,1,False,0.632637,1.346299,1.0,True,before_exit,True,0.45,A2,True,False,1.3462991427371618,1.3485772440843957,0.0004621116888348098,0.0004970265948574415,-3.491490602263174e-05,0.00018146325743784164,46.28526398295112,0.0030093652604155073,0.16892627821112588,0.8987699428956895,0.10475439971585203,1.3462991427371618,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-10-07 04:00:00,2025-10-09 08:00:00,1.3438,1.331071,0.0474,0.9472,take_profit,13,True,0.650841,1.346342,,False,never,True,0.45,A2,True,True,1.3463418251155497,1.348455582673031,0.0003231255298674629,0.0004440855667745215,-0.00012096003690705861,0.0001432611907431074,44.66097133612793,0.0030269211040563682,0.1567539624324251,1.0,0.07768285560213214,1.3463418251155497,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-10-19 20:00:00,2025-10-20 00:00:00,1.3426,1.3417,0.0034,0.067,flip_level,1,False,0.615252,1.339563,1.0,True,before_exit,True,0.45,A2,True,True,1.3395629262848183,1.3439101156409794,0.0020557426877763074,0.0020605333925745664,-4.7907047982589934e-06,0.00013573178368334613,57.07767317290194,0.0030992699368662924,0.32347322232094944,0.5667564109617741,0.2846278862150323,1.3395629262848183,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-11-11 23:00:00,2025-11-12 11:00:00,1.314,1.314,0.0,0.0,breakeven,3,True,0.789504,1.315025,8.0,False,after_exit,True,0.45,A2,True,False,1.3150251007007845,1.3278726340119025,0.0009859216071126387,0.0011442244007115426,-0.00015830279359890396,1.6073912677183524e-06,49.583238721300766,0.0028775097224223068,0.9675275310329822,0.6946552761427721,0.15972064535501276,1.3150251007007845,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-11-14 03:00:00,2025-11-14 11:00:00,1.3146,1.3165,-0.0072,-0.1445,flip_level,2,False,0.678042,1.314952,2.0,True,before_exit,True,0.45,A2,True,False,1.314951693603775,1.3262712824359864,0.0005177699264165003,0.0005528970076063828,-3.512708118988243e-05,5.889019770750415e-05,49.83879772519254,0.0032618624768596415,0.8534897032091654,0.3602898633999958,0.16397996208654236,1.314951693603775,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-11-16 23:00:00,2025-11-17 03:00:00,1.3145,1.318,-0.0133,-0.2663,flip_level,1,False,0.663334,1.314993,1.0,True,before_exit,True,0.45,A2,True,False,1.314992811046911,1.3256221065623326,0.00034132954917631686,0.00042481006413915706,-8.34805149628402e-05,1.5046088096730653e-05,48.314087713889016,0.0033434241424205166,0.8018345094580605,0.3683596474101593,0.13856812856481693,1.314992811046911,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-11-17 19:00:00,2025-11-18 11:00:00,1.3154,1.3154,0.0,0.0,flip_level,4,False,0.631375,1.315277,4.0,True,before_exit,True,0.45,A2,True,False,1.3152767324570274,1.3251823224447934,0.00047464741556701995,0.000526725317866649,-5.207790229962909e-05,1.9841572141841325e-05,50.12854070074816,0.003248696957878975,0.7474888413461077,0.27672431198547964,0.168809011679136,1.3152767324570274,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2025-12-01 03:00:00,2025-12-01 07:00:00,1.3219,1.3251,-0.0121,-0.2421,flip_level,1,False,0.727922,1.316364,1.0,True,before_exit,True,0.45,A2,True,False,1.3163640273314094,1.320954372303229,0.0032059009246820924,0.003210296482218924,-4.395557536831726e-06,0.0002569859185237002,58.39336756785094,0.0033330965042517265,0.34750215965566456,0.9802501807520104,0.306556126130849,1.3163640273314094,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2025-12-21 23:00:00,2025-12-23 03:00:00,1.3391,1.350072,0.041,0.8194,take_profit,7,True,0.625225,1.336328,,False,never,True,0.45,A2,True,True,1.3363280746064992,1.3293121191860235,0.00019069881474798045,0.0001400193706652535,5.067944408272695e-05,-6.221853389856339e-05,54.073389784236454,0.0027464051838200707,0.5277884192293146,0.5138443275158721,0.09877683692939243,1.3363280746064992,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-01-05 11:00:00,2026-01-07 15:00:00,1.35,1.3455,-0.0167,-0.3333,flip_level,13,False,0.776261,1.345546,13.0,True,before_exit,True,0.45,A2,True,False,1.345545806961033,1.336383651188764,-0.0005035063812197649,-0.0006275353725471436,0.00012402899132737868,-0.00032963632867946094,58.054934500868896,0.003505352578591358,0.6855932249784045,1.0,0.032417758318851735,1.345545806961033,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-01-12 07:00:00,2026-01-13 07:00:00,1.3458,1.3441,-0.0063,-0.1263,flip_level,6,False,0.733364,1.345291,6.0,True,before_exit,True,0.45,A2,True,False,1.3452913316512558,1.3389167338756003,-0.0013096599422206534,-0.001596625913614088,0.0002869659713934346,-2.936296762637747e-05,54.2646432143036,0.0028351446374375536,0.47610113566985934,1.0,0.09558927976160672,1.3452913316512558,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-01-14 07:00:00,2026-01-14 11:00:00,1.3449,1.343,-0.0071,-0.1413,flip_level,1,False,0.534365,1.34524,1.0,True,before_exit,True,0.45,A2,True,False,1.3452395190022925,1.3396365223790183,-0.00029232445717863875,-0.000336382396695083,4.405793951644426e-05,-4.449268106803371e-07,49.97932261692557,0.0025400435986096415,0.41824752682347377,0.2190064097299569,0.16701128971790713,1.3452395190022925,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-02-04 03:00:00,2026-02-04 07:00:00,1.3715,1.3664,-0.0186,-0.3719,flip_level,1,False,0.783513,1.367625,1.0,True,before_exit,True,0.45,A2,True,False,1.3676247953532783,1.3527814142872512,-0.0004984211807554928,-0.0006748881746373549,0.00017646699388186213,-2.8325377097641793e-05,52.7466014193376,0.003869753000069951,1.0,0.6615162872662739,0.12088997634437332,1.3676247953532783,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-02-06 15:00:00,2026-02-08 15:00:00,1.3615,1.3608,-0.0026,-0.0514,flip_level,1,False,0.821263,1.364128,1.0,True,before_exit,True,0.45,A2,True,False,1.3641275147785588,1.3538230014135335,-0.0029906405839645878,-0.003172744669388991,0.00018210408542440343,-0.0001923662161278407,47.608886454730744,0.003932516225734494,0.761141844559167,1.0,0.20651855908782094,1.3641275147785588,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-02-15 15:00:00,2026-02-15 23:00:00,1.3642,1.3638,-0.0015,-0.0293,flip_level,2,False,0.725679,1.364022,2.0,True,before_exit,True,0.45,A2,True,False,1.3640220391758604,1.35666676051537,-0.00042914625888523794,-0.00048473173017383434,5.5585471288596396e-05,-0.000191264887624516,54.70011864171867,0.003399918490856222,0.5421580947185837,0.9075598414233844,0.08833135597135554,1.3640220391758604,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-02-20 11:00:00,2026-02-20 15:00:00,1.3501,1.3485,-0.0059,-0.1185,flip_level,1,False,0.642734,1.356006,1.0,True,before_exit,True,0.45,A2,True,False,1.3560057208369116,1.3556899372259892,-0.0036955879599180896,-0.003829577416739278,0.00013398945682118824,-0.00029483208442574555,45.23557741712129,0.0035720537905459104,0.02329320313231753,1.0,0.24607370971464515,1.3560057208369116,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-02-26 15:00:00,2026-03-01 23:00:00,1.3487,1.335539,0.0488,0.9758,take_profit,9,True,0.634729,1.353092,,False,never,True,0.45,A2,True,True,1.353091707315054,1.3546713434561721,0.00029097897545060647,0.0003214328913202039,-3.045391586959745e-05,0.000332437323470355,42.230983162889906,0.0034279248508698457,0.11660659603886644,1.0,0.03718305271483177,1.353091707315054,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-03-11 16:00:00,2026-03-13 08:00:00,1.3418,1.323774,0.0672,1.3434,take_profit,10,True,0.589453,1.340908,,False,never,True,0.45,A2,True,True,1.3409083536889626,1.3480031230098035,0.0013634849373089786,0.0013846433044919938,-2.1158367183015184e-05,9.121772676057424e-05,52.088351783177465,0.004522375069367846,0.5263169795185533,0.31061138290133505,0.20147252971962443,1.3409083536889626,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-03-22 16:00:00,2026-03-23 04:00:00,1.3312,1.340681,-0.0356,-0.7122,stop_loss,3,False,0.634838,1.334509,3.0,True,before_exit,True,0.45,A2,True,False,1.3345088866697223,1.3425148633533064,0.0008479032804626918,0.0009263315006265046,-7.842822016381281e-05,9.457221913070676e-05,49.514600792452036,0.0048284771709594275,0.596341753981545,0.44786490949729413,0.1585766798742006,1.3345088866697223,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-03-25 12:00:00,2026-03-30 20:00:00,1.3368,1.315839,0.0784,1.568,take_profit,21,True,0.621964,1.336424,,False,never,True,0.45,A2,True,True,1.3364238911757023,1.3418288805312106,0.0013256854450403033,0.0014905607178521355,-0.00016487527281183224,8.995535720435861e-05,49.31549076068099,0.005381681698088235,0.40280764812340414,0.591893585295828,0.1552581793446831,1.3364238911757023,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-04-02 16:00:00,2026-04-07 12:00:00,1.3221,1.3285,-0.0242,-0.4841,flip_level,13,False,0.605308,1.327865,13.0,True,before_exit,True,0.45,A2,True,False,1.3278651950821052,1.3369330261220405,-0.0012796646332202677,-0.0012544144653399028,-2.5250167880364873e-05,8.096691543994674e-05,44.6661541403991,0.004480764277894936,0.6782561925512266,0.2963140792864148,0.07776923567331835,1.3278651950821052,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-04-10 04:00:00,2026-04-10 08:00:00,1.3411,1.3456,-0.0168,-0.3355,flip_level,1,False,0.688339,1.333127,1.0,True,before_exit,True,0.45,A2,True,False,1.3331273390552594,1.3360736713090302,0.004201259025813808,0.004247102311966117,-4.584328615230872e-05,0.00022143333813690654,60.28568689307511,0.003592508993906573,0.22052169105945618,0.9299789671457886,0.33809478155125183,1.3331273390552594,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-04-12 16:00:00,2026-04-12 20:00:00,1.3398,1.3403,-0.0019,-0.0373,flip_level,1,False,0.504067,1.334972,1.0,True,before_exit,True,0.45,A2,True,False,1.3349718792359957,1.3364464856027003,0.004245198007207351,0.004250416500098841,-5.218492891489318e-06,6.243698839038334e-05,65.32044561998936,0.0033462653900623706,0.11033785359834994,0.2527275686306655,0.42200742699982263,1.3349718792359957,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-04-24 12:00:00,2026-04-28 00:00:00,1.3515,1.3515,0.0,0.0,breakeven,10,True,0.729127,1.349121,11.0,False,after_exit,True,0.45,A2,True,False,1.349120726063556,1.342910338995012,-0.000771869081216181,-0.0008773046980034998,0.00010543561678731878,-0.0001712578263245038,54.595118730062026,0.0028666184433804413,0.4624573129127572,1.0,0.09008135449896623,1.349120726063556,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-05-06 04:00:00,2026-05-12 00:00:00,1.3599,1.353396,-0.0239,-0.4783,stop_loss,24,False,0.72862,1.354241,24.0,True,before_exit,True,0.45,A2,True,False,1.354241065222738,1.3473289138945714,0.0006513071437077578,0.0004837270589312364,0.00016758008477652138,-0.00011031085083339004,59.85475538171491,0.0031100273468177473,0.5130262741995417,1.0,0.0024207436380848436,1.354241065222738,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-05-27 08:00:00,2026-05-28 08:00:00,1.3435,1.3435,0.0,0.0,breakeven,6,True,0.596383,1.344268,8.0,False,after_exit,True,0.45,A2,True,False,1.344267510487323,1.3468689967126175,0.0006927861522563195,0.0007205827696803266,-2.7796617424007174e-05,0.00011442225686072473,49.27713692608381,0.002541043124120804,0.1931506502595388,0.6996087204046337,0.15461894876806354,1.344267510487323,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-06-02 20:00:00,2026-06-03 00:00:00,1.3453,1.3457,-0.0015,-0.0297,flip_level,1,False,0.598577,1.344809,1.0,True,before_exit,True,0.45,A2,True,False,1.3448085824999172,1.346323077934707,0.0008462946096652324,0.0008472091081850345,-9.144985198021247e-07,0.00015290954094709615,50.16942179999974,0.002464745740827985,0.11249123331623706,0.780121235827879,0.16949036333332898,1.3448085824999172,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-06-16 00:00:00,2026-06-16 04:00:00,1.3397,1.3413,-0.006,-0.1194,flip_level,1,False,0.603568,1.340389,1.0,True,before_exit,True,0.45,A2,True,False,1.3403889025713418,1.3434394457024355,0.0007424898563315185,0.0008677526043328124,-0.00012526274800129383,2.776631857714072e-05,48.679649533820836,0.002731084830344473,0.2270696413487126,0.7004042170265219,0.1446608255636806,1.3403889025713418,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-07-07 12:00:00,2026-07-07 16:00:00,1.3371,1.3347,0.009,0.1795,flip_level,1,False,0.712791,1.330478,1.0,True,before_exit,True,0.45,A2,True,True,1.3304780214334377,1.334211785625973,0.00324285524603396,0.0033054510271764478,-6.259578114248786e-05,0.00014015825993755242,60.17359604368373,0.002613942645732384,0.2798479396420161,0.9695796186034521,0.33622660072806215,1.3304780214334377,,,,,,,,,,,,,
GBP/USD,short,trend_momentum,2026-07-09 08:00:00,2026-07-09 12:00:00,1.3389,1.3408,-0.0071,-0.1419,flip_level,1,False,0.513032,1.333039,1.0,True,before_exit,True,0.45,A2,True,False,1.3330394713104639,1.334553827260692,0.0021557318527172242,0.002220309318357797,-6.457746564057266e-05,2.051951899012137e-05,56.94177491841201,0.002880820071097148,0.11347282659527992,0.36923941156747253,0.2823629153068668,1.3330394713104639,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-07-15 00:00:00,2026-07-15 12:00:00,1.3402,1.350597,0.0388,0.7757,take_profit,3,True,0.561353,1.33659,,False,never,True,0.45,A2,True,True,1.3365904013920584,1.3355065545932954,0.0002565563171050833,0.0002281298785601922,2.8426438544891118e-05,-0.00012763466282055214,57.10689759785759,0.002652931298172671,0.08115623207054354,0.7353238918820549,0.04821837336904018,1.3365904013920584,,,,,,,,,,,,,
GBP/USD,long,trend_momentum,2026-07-26 16:00:00,2026-07-26 20:00:00,1.3351,1.3353,0.0007,0.015,flip_level,1,False,0.508144,1.33812,1.0,True,before_exit,True,0.45,A2,True,True,1.3381195869121176,1.3374759082988248,-0.0025094144625659176,-0.002514613444942337,5.198982376419456e-06,-6.818883568472699e-05,38.834976951621556,0.0024607086067003673,0.04812637067321502,0.37279819449830254,0.3527503841396407,1.3381195869121176,,,,,,,,,,,,,
XAU/USD,long,trend_momentum,2024-11-05 15:00:00,2024-11-05 19:00:00,2750.0,2743.0,-0.0127,-0.2545,flip_level,1,False,0.628389,2753.673285,1.0,True,before_exit,True,0.45,A2,True,False,2753.6732848816,2701.915131157847,-4.646668250495168,-4.931533295041498,0.2848650445463301,-0.00542907585438801,45.0408142634106,11.150435594330931,0.6385366331075084,0.32542912555396997,0.24931976227648994,2753.6732848816,,,,,,,,,,,,,
XAU/USD,long,trend_momentum,2024-11-07 19:00:00,2024-11-07 23:00:00,2714.199951,2694.600098,-0.0361,-0.7221,flip_level,1,False,0.721605,2731.218744,1.0,True,before_exit,True,0.45,A2,True,False,2731.218744417697,2701.6447174548507,-16.46165089646638,-17.34840436022303,0.8867534637566479,-1.4894550951713903,47.8468688999241,18.09252125141786,0.36488917006461247,1.0,0.20255218500126507,2731.218744417697,,,,,,,,,,,,,
XAU/USD,short,trend_momentum,2024-11-25 03:00:00,2024-11-25 07:00:00,2669.199951,2669.199951,0.0,0.0,breakeven,1,True,0.666711,2655.958315,13.0,False,after_exit,True,0.45,A2,True,False,2655.958314978714,2668.8090047394203,18.291767103870825,20.519377296378064,-2.227610192507239,0.49644489960423854,50.6340138795702,18.130435622645102,0.16050467627926004,1.0,0.1772335646595033,2655.958314978714,,,,,,,,,,,,,
XAU/USD,short,trend_momentum,2024-12-03 15:00:00,2024-12-03 19:00:00,2663.199951,2666.699951,-0.0066,-0.1314,flip_level,1,False,0.423641,2656.408181,1.0,True,before_exit,False,0.45,A2,True,False,2656.408180644247,2664.627721925085,2.8224706010810223,2.9256813564770345,-0.10321075539601221,0.0836043306423333,51.792670955819325,31.636391985544375,0.10282288482810366,0.07381336583976887,0.1965445159303221,2656.408180644247,,,,,,,,,,,,,
XAU/USD,short,trend_momentum,2024-12-05 11:00:00,2024-12-05 19:00:00,2663.699951,2662.899902,0.0015,0.03,flip_level,2,False,0.466368,2661.557377,2.0,True,before_exit,True,0.45,A2,True,True,2661.5573769044513,2665.2638407790546,3.406869072317022,3.7710591622285103,-0.36419008991148827,0.46256659901465813,48.02760340646675,30.499288201221955,0.046355184027107935,0.3388426163717086,0.13379339010777921,2661.5573769044513,,,,,,,,,,,,,
XAU/USD,short,trend_momentum,2024-12-29 15:00:00,2024-12-30 07:00:00,2636.100098,2636.100098,0.0,0.0,breakeven,4,True,0.543801,2646.400719,13.0,False,after_exit,True,0.45,A2,True,False,2646.400719010122,2661.98022840734,0.09930489533326181,0.20760320043170327,-0.10829830509844146,0.3525408255916668,46.416716154788055,11.164820938109088,0.19508671565827856,0.5159499794541236,0.10694526924646759,2646.400719010122,,,,,,,,,,,,,
XAU/USD,short,trend_momentum,2025-01-05 19:00:00,2025-01-06 03:00:00,2653.600098,2659.399902,-0.0109,-0.2186,flip_level,2,False,0.621811,2647.950285,2.0,True,before_exit,True,0.45,A2,True,False,2647.9502850298595,2658.412055334464,6.12353143935843,6.509130061367414,-0.38559862200898376,0.30854094811675115,52.468757084469516,10.43660122089221,0.13117818816702637,0.8313764647059997,0.20781261807449194,2647.9502850298595,,,,,,,,,,,,,
XAU/USD,long,trend_momentum,2025-01-15 11:00:00,2025-01-16 11:00:00,2699.699951,2752.467091,0.0977,1.9546,take_profit,6,True,0.468907,2682.796938,,False,never,True,0.45,A2,True,True,2682.79693823058,2667.976586467266,3.5116599037160086,3.472714413490231,0.03894549022577776,-0.22119601807221478,56.73216587701194,12.614214816162448,0.18516344106975077,0.2577860692175983,0.05446390204980105,2682.79693823058,,,,,,,,,,,,,
XAU/USD,long,trend_momentum,2025-01-28 23:00:00,2025-01-30 03:00:00,2770.0,2817.955915,0.0866,1.7313,take_profit,7,True,0.667063,2750.245242,,False,never,True,0.45,A2,True,True,2750.24524172395,2704.6997865644157,1.4792581389174302,0.864784018628082,0.6144741202893482,-0.03937103991533264,56.06869229947615,12.241980937055933,0.5613125146800797,0.6676259785553993,0.06552179500873087,2750.24524172395,,,,,,,,,,,,,
